DateTime,AddedIPs,RemovedIPs
1600391335,1,1
1600393212,4,1
1600395150,2,2
1600398978,1,0
1600400914,1,1
1600404730,1,2
1600408604,0,1
1600410488,1,1
1600416251,0,1
1600418169,0,1
1600420119,0,2
1600424176,1,0
1600426090,2,2
1600428010,0,2
1600431879,2,0
1600437851,1,1
1600441702,1,0
1600445556,1,0
1600447450,1,0
1600453208,0,2
1600455129,0,3
1600457075,0,1
1600458980,1,1
1600460912,2,0
1600462843,1,0
1600466655,1,0
1600480101,1,1
1600484019,1,0
1600485873,1,0
1600493582,1,0
1600497427,1,0
1600509148,2,0
1600511084,1,0
1600521608,1,0
1600527393,0,1
1600531001,0,1
1600535778,1,0
1600539648,1,0
1600541549,2,0
1600545403,1,0
1600551157,1,0
1600555019,1,0
1600556900,2,26
1600562654,2,0
1600566515,1,1
1600570360,1,1
1600572261,0,1
1600574171,1,0
1600576120,0,1
1600579945,0,1
1600583773,1,1
1600588595,1,0
1600590486,2,0
1600593375,1,0
1600595327,0,2
1600597218,1,1
1600599135,1,0
1600601079,2,1
1600606945,1,1
1600608969,2,0
1600613054,2,0
1600620757,1,1
1600626584,0,1
1600629396,0,2
1600631289,0,1
1600638988,0,1
1600640914,1,1
1600643774,0,2
1600645693,2,0
1600647646,1,0
1600649536,0,2
1600651456,2,1
1600653257,1,0
1600655393,1,0
1600657578,0,1
1600661299,1,1
1600663211,3,0
1600665252,1,0
1600671127,1,1
1600674992,1,1
1600676886,1,2
1600678822,0,1
1600684580,0,1
1600686496,0,3
1600690596,1,0
1600692508,1,1
1600694472,2,1
1600696354,1,1
1600700482,1,2
1600702362,2,0
1600704266,1,0
1600706210,2,1
1600710048,1,0
1600713875,2,0
1600715776,1,0
1600717692,2,0
1600720600,3,0
1600722528,1,0
1600726367,1,0
1600732088,3,0
1600734079,1,0
1600737879,1,0
1600739861,1,0
1600747449,3,0
1600753450,1,0
1600757288,1,0
1600761153,1,0
1600763053,1,0
1600766917,2,0
1600769795,1,0
1600773881,1,0
1600782509,1,0
1600784443,1,0
1600788297,1,0
1600790271,1,0
1600795938,1,0
1600801691,1,0
1600805546,1,0
1600807450,0,36
1600811287,0,1
1600815130,3,0
1600817058,0,2
1600819010,1,2
1600820888,2,0
1600823771,0,1
1600825684,0,1
1600831451,1,0
1600833395,1,2
1600848756,4,0
1600852624,1,0
1600862957,2,0
1600864808,1,0
1600868914,3,0
1600870807,2,0
1600872732,1,0
1600876600,1,0
1600878513,1,0
1600888118,1,0
1600902525,1,0
1600904415,3,0
1600910169,1,0
1600914014,1,0
1600919820,0,13
1600921689,1,0
1600933457,1,0
1600939209,1,0
1600941132,1,0
1600951938,1,0
1600953916,1,0
1600955810,2,1
1600957725,2,0
1600959685,1,0
1600961582,0,2
1600965370,0,3
1600974984,1,0
1600976926,1,0
1600982690,0,22
1600988489,2,0
1600996253,1,0
1601000190,3,0
1601002090,4,0
1601004006,1,0
1601005952,1,0
1601007848,1,0
1601009791,1,1
1601011687,1,0
1601014565,1,0
1601016504,1,0
1601024166,1,0
1601026088,1,0
1601028057,1,0
1601029952,1,0
1601031886,1,0
1601046766,1,0
1601048652,1,0
1601052518,1,0
1601054418,1,0
1601060452,1,0
1601062361,2,0
1601066172,2,0
1601070255,2,0
1601074114,0,21
1601077928,1,0
1601081770,0,1
1601083624,1,0
1601085873,0,1
1601087833,2,6
1601089799,2,0
1601091612,0,1
1601093532,0,1
1601095477,0,1
1601097382,0,1
1601099304,1,2
1601103139,1,1
1601108915,0,1
1601111771,1,1
1601113691,0,1
1601115607,1,0
1601117527,1,2
1601119451,1,0
1601121471,1,0
1601126212,1,0
1601128092,1,0
1601132174,0,1
1601134126,0,1
1601139912,0,2
1601147771,1,3
1601149691,1,0
1601151661,2,1
1601153529,1,1
1601157392,0,2
1601159289,2,0
1601161245,1,0
1601163151,2,0
1601165070,2,1
1601167013,1,0
1601168915,1,0
1601170991,1,1
1601172838,0,1
1601174729,0,2
1601176598,1,1
1601178493,1,0
1601180433,1,0
1601186201,0,1
1601188091,1,0
1601190975,0,1
1601195072,1,0
1601199135,2,1
1601203010,0,2
1601204899,3,1
1601206806,1,0
1601208754,1,1
1601212572,0,1
1601214514,0,1
1601218352,2,0
1601226998,2,0
1601234674,1,1
1601236568,0,2
1601238513,0,1
1601240434,0,1
1601242361,2,0
1601244285,2,1
1601246193,0,1
1601248366,2,2
1601250251,0,2
1601252201,2,2
1601254330,0,1
1601256252,2,1
1601260351,1,0
1601264168,1,1
1601266131,0,2
1601268011,1,0
1601269929,1,0
1601271897,1,0
1601273769,0,1
1601277634,1,0
1601281452,1,1
1601285292,2,1
1601287362,0,1
1601289391,3,0
1601291335,0,3
1601293239,0,1
1601295176,2,1
1601300946,2,0
1601304755,1,0
1601306695,1,0
1601310523,2,0
1601327768,1,0
1601331606,1,0
1601333548,2,0
1601335515,2,0
1601345119,1,0
1601350844,1,0
1601356570,1,0
1601360406,2,0
1601370985,3,0
1601372889,2,0
1601374852,1,0
1601390408,0,2
1601398113,0,1
1601400012,1,1
1601401930,0,23
1601413750,1,0
1601415631,1,0
1601417566,2,0
1601419457,1,0
1601431000,1,0
1601436011,1,0
1601443960,1,0
1601445946,1,0
1601449696,1,0
1601453568,1,0
1601455450,1,0
1601457403,1,0
1601463132,2,1
1601467005,0,1
1601468891,1,23
1601473689,2,0
1601479452,1,0
1601485351,1,0
1601487179,0,1
1601491209,1,0
1601493139,1,0
1601495074,1,0
1601498890,1,0
1601500809,1,1
1601502726,0,1
1601504677,1,3
1601508491,1,0
1601515222,2,0
1601517126,1,1
1601519072,2,0
1601523138,1,1
1601525080,1,0
1601526996,3,0
1601528901,1,0
1601530838,0,1
1601533247,1,1
1601535395,0,1
1601537578,2,0
1601540659,1,2
1601544515,1,1
1601550277,0,2
1601552171,1,0
1601554125,2,0
1601556013,0,1
1601558184,3,0
1601560092,0,2
1601565881,2,1
1601569688,3,0
1601571647,0,1
1601573557,1,0
1601575506,4,0
1601577399,1,0
1601579295,1,2
1601581226,1,1
1601583154,3,0
